,pitch_type,game_date,batter,release_speed,zone,stand,home_team,on_3b,on_2b,on_1b,outs_when_up,inning,sv_id,release_spin_rate,pitch_number,opp_score,nats_score,if_fielding_alignment,of_fielding_alignment,nats_home1_away0,balls_strikes,all_runners
14863,CU,2015-06-20,465041,82.2,13.0,R,WSH,0,0,0,1,8,150620_181057,,3,0,6,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
14864,SL,2015-06-20,465041,87.3,8.0,R,WSH,0,0,0,1,8,150620_181032,2392.0,2,0,6,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
14865,FF,2015-06-20,465041,98.1,6.0,R,WSH,0,0,0,1,8,150620_181013,2471.0,1,0,6,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14866,CH,2015-06-20,628356,85.6,8.0,R,WSH,0,0,0,0,8,150620_180932,1342.0,9,0,6,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
14867,FF,2015-06-20,628356,97.5,2.0,R,WSH,0,0,0,0,8,150620_180914,2501.0,8,0,6,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
14868,FF,2015-06-20,628356,97.1,4.0,R,WSH,0,0,0,0,8,150620_180852,2449.0,7,0,6,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
14869,CU,2015-06-20,628356,75.9,13.0,R,WSH,0,0,0,0,8,150620_180830,2410.0,6,0,6,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
14870,SL,2015-06-20,628356,88.6,6.0,R,WSH,0,0,0,0,8,150620_180809,,5,0,6,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
14871,FF,2015-06-20,628356,96.5,11.0,R,WSH,0,0,0,0,8,150620_180753,2531.0,4,0,6,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
14872,FF,2015-06-20,628356,98.0,5.0,R,WSH,0,0,0,0,8,150620_180732,2643.0,3,0,6,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
14873,FF,2015-06-20,628356,95.9,3.0,R,WSH,0,0,0,0,8,150620_180714,,2,0,6,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
14874,SL,2015-06-20,628356,86.9,7.0,R,WSH,0,0,0,0,8,150620_180702,2522.0,1,0,6,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14875,SL,2015-06-20,457705,88.1,14.0,R,WSH,0,0,0,2,7,150620_175543,,4,0,5,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
14876,FF,2015-06-20,457705,97.2,4.0,R,WSH,0,0,0,2,7,150620_175522,2618.0,3,0,5,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
14877,FF,2015-06-20,457705,95.8,6.0,R,WSH,0,0,0,2,7,150620_175504,2608.0,2,0,5,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
14878,SL,2015-06-20,457705,86.6,14.0,R,WSH,0,0,0,2,7,150620_175448,,1,0,5,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14879,SL,2015-06-20,516782,88.5,14.0,R,WSH,0,0,0,1,7,150620_175413,,3,0,5,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
14880,FF,2015-06-20,516782,97.7,6.0,R,WSH,0,0,0,1,7,150620_175356,2556.0,2,0,5,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
14881,FF,2015-06-20,516782,96.4,9.0,R,WSH,0,0,0,1,7,150620_175338,2492.0,1,0,5,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14882,SL,2015-06-20,543281,87.3,14.0,R,WSH,0,0,0,0,7,150620_175301,,4,0,5,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
14883,CH,2015-06-20,543281,83.5,14.0,R,WSH,0,0,0,0,7,150620_175243,1442.0,3,0,5,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
14884,FF,2015-06-20,543281,93.6,6.0,R,WSH,0,0,0,0,7,150620_175225,2496.0,2,0,5,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
14885,FF,2015-06-20,543281,95.1,1.0,R,WSH,0,0,0,0,7,150620_175212,2497.0,1,0,5,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14886,CH,2015-06-20,434538,83.3,2.0,L,WSH,0,0,0,2,6,150620_172429,1416.0,7,0,1,Standard,Strategic,1,1_2,fb:0_sb:0_tb:0
14887,CU,2015-06-20,434538,79.5,4.0,L,WSH,0,0,0,2,6,150620_172403,2525.0,6,0,1,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
14888,FF,2015-06-20,434538,96.0,13.0,L,WSH,0,0,0,2,6,150620_172342,2355.0,5,0,1,Standard,Strategic,1,1_2,fb:0_sb:0_tb:0
14889,CH,2015-06-20,434538,86.0,14.0,L,WSH,0,0,0,2,6,150620_172313,1431.0,4,0,1,Standard,Strategic,1,1_2,fb:0_sb:0_tb:0
14890,FF,2015-06-20,434538,93.9,2.0,L,WSH,0,0,0,2,6,150620_172235,2439.0,3,0,1,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
14891,FF,2015-06-20,434538,93.7,11.0,L,WSH,0,0,0,2,6,150620_172216,2480.0,2,0,1,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
14892,FF,2015-06-20,434538,94.4,11.0,L,WSH,0,0,0,2,6,150620_172203,2431.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14893,SL,2015-06-20,474568,87.5,14.0,R,WSH,0,0,0,1,6,150620_172122,2508.0,2,0,1,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
14894,SL,2015-06-20,474568,85.4,8.0,R,WSH,0,0,0,1,6,150620_172058,2548.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14895,CH,2015-06-20,570256,84.4,8.0,L,WSH,0,0,0,0,6,150620_172026,1440.0,3,0,1,Standard,Strategic,1,0_2,fb:0_sb:0_tb:0
14896,FF,2015-06-20,570256,93.8,13.0,L,WSH,0,0,0,0,6,150620_172010,2399.0,2,0,1,Standard,Strategic,1,0_1,fb:0_sb:0_tb:0
14897,CU,2015-06-20,570256,76.8,11.0,L,WSH,0,0,0,0,6,150620_171957,2530.0,1,0,1,Standard,Strategic,1,0_0,fb:0_sb:0_tb:0
14898,CH,2015-06-20,476883,85.4,5.0,L,WSH,0,0,0,2,5,150620_171026,1532.0,7,0,1,Infield shift,Strategic,1,3_2,fb:0_sb:0_tb:0
14899,CU,2015-06-20,476883,80.8,14.0,L,WSH,0,0,0,2,5,150620_171003,718.0,6,0,1,Infield shift,Strategic,1,2_2,fb:0_sb:0_tb:0
14900,FF,2015-06-20,476883,96.2,4.0,L,WSH,0,0,0,2,5,150620_170937,2420.0,5,0,1,Infield shift,Strategic,1,2_2,fb:0_sb:0_tb:0
14901,CH,2015-06-20,476883,84.7,14.0,L,WSH,0,0,0,2,5,150620_170911,1474.0,4,0,1,Infield shift,Strategic,1,1_2,fb:0_sb:0_tb:0
14902,FF,2015-06-20,476883,94.5,2.0,L,WSH,0,0,0,2,5,150620_170842,2464.0,3,0,1,Infield shift,Strategic,1,1_1,fb:0_sb:0_tb:0
14903,CU,2015-06-20,476883,79.7,9.0,L,WSH,0,0,0,2,5,150620_170821,,2,0,1,Infield shift,Strategic,1,0_1,fb:0_sb:0_tb:0
14904,FF,2015-06-20,476883,93.6,1.0,L,WSH,0,0,0,2,5,150620_170801,2439.0,1,0,1,Infield shift,Strategic,1,0_0,fb:0_sb:0_tb:0
14905,FF,2015-06-20,465041,94.3,1.0,R,WSH,0,0,0,1,5,150620_170715,2450.0,4,0,1,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
14906,SL,2015-06-20,465041,88.3,14.0,R,WSH,0,0,0,1,5,150620_170656,686.0,3,0,1,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
14907,SL,2015-06-20,465041,86.6,6.0,R,WSH,0,0,0,1,5,150620_170631,2531.0,2,0,1,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
14908,FF,2015-06-20,465041,93.4,1.0,R,WSH,0,0,0,1,5,150620_170615,2434.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14909,SL,2015-06-20,628356,87.7,8.0,R,WSH,0,0,0,0,5,150620_170535,2519.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14910,FF,2015-06-20,457705,95.2,12.0,R,WSH,0,0,0,2,4,150620_165442,2285.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
14911,FF,2015-06-20,457705,95.8,5.0,R,WSH,0,0,0,2,4,150620_165407,2331.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
14912,SL,2015-06-20,457705,86.0,8.0,R,WSH,0,0,0,2,4,150620_165349,,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
14913,SL,2015-06-20,457705,84.9,11.0,R,WSH,0,0,0,2,4,150620_165329,2133.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14914,SL,2015-06-20,516782,88.0,1.0,R,WSH,0,0,0,1,4,150620_165252,2341.0,9,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
14915,CH,2015-06-20,516782,86.5,6.0,R,WSH,0,0,0,1,4,150620_165226,1387.0,8,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
14916,FF,2015-06-20,516782,97.3,9.0,R,WSH,0,0,0,1,4,150620_165208,2456.0,7,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
14917,FF,2015-06-20,516782,95.1,5.0,R,WSH,0,0,0,1,4,150620_165142,2244.0,6,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
14918,FC,2015-06-20,516782,89.8,12.0,R,WSH,0,0,0,1,4,150620_165123,2393.0,5,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
14919,CH,2015-06-20,516782,86.5,4.0,R,WSH,0,0,0,1,4,150620_165055,,4,0,0,,,1,1_2,fb:0_sb:0_tb:0
14920,FF,2015-06-20,516782,95.3,12.0,R,WSH,0,0,0,1,4,150620_165032,2397.0,3,0,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
14921,FF,2015-06-20,516782,95.1,14.0,R,WSH,0,0,0,1,4,150620_165004,2472.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
14922,CU,2015-06-20,516782,81.7,6.0,R,WSH,0,0,0,1,4,150620_164944,2592.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14923,FF,2015-06-20,543281,95.8,9.0,R,WSH,0,0,0,0,4,150620_164914,2550.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
14924,SL,2015-06-20,543281,85.9,4.0,R,WSH,0,0,0,0,4,150620_164855,2446.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
14925,SL,2015-06-20,543281,86.1,3.0,R,WSH,0,0,0,0,4,150620_164841,2374.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
14926,FF,2015-06-20,543281,94.2,11.0,R,WSH,0,0,0,0,4,150620_164829,2528.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14927,FF,2015-06-20,434538,95.0,7.0,L,WSH,0,0,0,2,3,150620_163855,2369.0,4,0,0,Standard,Strategic,1,1_2,fb:0_sb:0_tb:0
14928,FF,2015-06-20,434538,94.4,3.0,L,WSH,0,0,0,2,3,150620_163824,2367.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
14929,FF,2015-06-20,434538,94.2,11.0,L,WSH,0,0,0,2,3,150620_163813,2370.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
14930,FF,2015-06-20,434538,92.6,13.0,L,WSH,0,0,0,2,3,150620_163800,2398.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14931,FF,2015-06-20,474568,93.2,1.0,R,WSH,0,0,0,1,3,150620_163717,2352.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14932,FF,2015-06-20,570256,94.2,2.0,L,WSH,0,0,0,0,3,150620_163644,2403.0,6,0,0,Standard,Strategic,1,2_2,fb:0_sb:0_tb:0
14933,FF,2015-06-20,570256,94.9,11.0,L,WSH,0,0,0,0,3,150620_163625,2363.0,5,0,0,Standard,Strategic,1,1_2,fb:0_sb:0_tb:0
14934,CU,2015-06-20,570256,79.9,8.0,L,WSH,0,0,0,0,3,150620_163604,2411.0,4,0,0,Standard,Strategic,1,1_2,fb:0_sb:0_tb:0
14935,CU,2015-06-20,570256,80.4,14.0,L,WSH,0,0,0,0,3,150620_163545,2436.0,3,0,0,Standard,Strategic,1,0_2,fb:0_sb:0_tb:0
14936,FF,2015-06-20,570256,93.6,13.0,L,WSH,0,0,0,0,3,150620_163528,2525.0,2,0,0,Standard,Strategic,1,0_1,fb:0_sb:0_tb:0
14937,FF,2015-06-20,570256,91.8,2.0,L,WSH,0,0,0,0,3,150620_163514,2510.0,1,0,0,Standard,Strategic,1,0_0,fb:0_sb:0_tb:0
14938,CH,2015-06-20,476883,85.6,4.0,L,WSH,0,0,0,2,2,150620_162133,1463.0,4,0,0,Infield shift,Strategic,1,1_2,fb:0_sb:0_tb:0
14939,CH,2015-06-20,476883,85.8,4.0,L,WSH,0,0,0,2,2,150620_162113,1546.0,3,0,0,Infield shift,Strategic,1,1_1,fb:0_sb:0_tb:0
14940,CH,2015-06-20,476883,84.8,11.0,L,WSH,0,0,0,2,2,150620_162100,1446.0,2,0,0,Infield shift,Strategic,1,0_1,fb:0_sb:0_tb:0
14941,FF,2015-06-20,476883,93.2,4.0,L,WSH,0,0,0,2,2,150620_162041,2330.0,1,0,0,Infield shift,Strategic,1,0_0,fb:0_sb:0_tb:0
14942,FF,2015-06-20,465041,94.3,13.0,R,WSH,0,0,0,1,2,150620_162001,2328.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
14943,FF,2015-06-20,465041,93.7,12.0,R,WSH,0,0,0,1,2,150620_161945,2463.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
14944,SL,2015-06-20,465041,85.5,14.0,R,WSH,0,0,0,1,2,150620_161910,2466.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14945,SL,2015-06-20,628356,85.2,6.0,R,WSH,0,0,0,0,2,150620_161824,2669.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
14946,FF,2015-06-20,628356,92.5,5.0,R,WSH,0,0,0,0,2,150620_161802,2531.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14947,FF,2015-06-20,457705,94.5,9.0,R,WSH,0,0,0,2,1,150620_160915,2372.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
14948,FF,2015-06-20,457705,94.1,5.0,R,WSH,0,0,0,2,1,150620_160900,2376.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14949,FF,2015-06-20,516782,95.0,12.0,R,WSH,0,0,0,1,1,150620_160815,2396.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
14950,FF,2015-06-20,516782,94.2,14.0,R,WSH,0,0,0,1,1,150620_160801,2353.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
14951,FF,2015-06-20,516782,93.6,13.0,R,WSH,0,0,0,1,1,150620_160749,2389.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
14952,FF,2015-06-20,543281,92.4,4.0,R,WSH,0,0,0,0,1,150620_160711,,1,0,0,,,1,0_0,fb:0_sb:0_tb:0
14953,CH,2015-06-14,467827,84.6,4.0,L,MIL,0,0,0,2,9,150614_161109,1347.0,5,0,4,Standard,Strategic,0,2_2,fb:0_sb:0_tb:0
14954,CH,2015-06-14,467827,83.3,14.0,L,MIL,0,0,0,2,9,150614_161051,,4,0,4,Standard,Strategic,0,1_2,fb:0_sb:0_tb:0
14955,CU,2015-06-14,467827,77.4,13.0,L,MIL,0,0,0,2,9,150614_161030,,3,0,4,Standard,Strategic,0,0_2,fb:0_sb:0_tb:0
14956,FF,2015-06-14,467827,95.0,3.0,L,MIL,0,0,0,2,9,150614_161008,2560.0,2,0,4,Standard,Strategic,0,0_1,fb:0_sb:0_tb:0
14957,CH,2015-06-14,467827,82.7,8.0,L,MIL,0,0,0,2,9,150614_160949,1436.0,1,0,4,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14958,SL,2015-06-14,460576,84.7,9.0,R,MIL,0,0,0,1,9,150614_160912,2521.0,5,0,4,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
14959,FF,2015-06-14,460576,95.9,14.0,R,MIL,0,0,0,1,9,150614_160856,2653.0,4,0,4,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
14960,SL,2015-06-14,460576,85.1,14.0,R,MIL,0,0,0,1,9,150614_160836,2385.0,3,0,4,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
14961,FF,2015-06-14,460576,95.1,12.0,R,MIL,0,0,0,1,9,150614_160821,2608.0,2,0,4,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
14962,FF,2015-06-14,460576,95.7,9.0,R,MIL,0,0,0,1,9,150614_160805,2570.0,1,0,4,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14963,SL,2015-06-14,595386,85.2,8.0,R,MIL,0,0,0,0,9,150614_160729,2510.0,6,0,4,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
14964,CU,2015-06-14,595386,82.6,14.0,R,MIL,0,0,0,0,9,150614_160706,848.0,5,0,4,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
14965,SL,2015-06-14,595386,84.1,11.0,R,MIL,0,0,0,0,9,150614_160641,696.0,4,0,4,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
14966,FF,2015-06-14,595386,94.8,13.0,R,MIL,0,0,0,0,9,150614_160619,2598.0,3,0,4,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
14967,FF,2015-06-14,595386,93.1,14.0,R,MIL,0,0,0,0,9,150614_160603,2566.0,2,0,4,Standard,Standard,0,1_0,fb:0_sb:0_tb:0
14968,FF,2015-06-14,595386,92.0,11.0,R,MIL,0,0,0,0,9,150614_160551,2535.0,1,0,4,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14969,FF,2015-06-14,455117,96.2,2.0,R,MIL,0,0,1,2,8,150614_155247,2470.0,3,0,4,Standard,Strategic,0,0_2,fb:1_sb:0_tb:0
14970,FF,2015-06-14,455117,95.2,5.0,R,MIL,0,0,1,2,8,150614_155207,2392.0,2,0,4,Standard,Standard,0,0_1,fb:1_sb:0_tb:0
14971,FF,2015-06-14,455117,94.4,1.0,R,MIL,0,0,1,2,8,150614_155135,746.0,1,0,4,Standard,Strategic,0,0_0,fb:1_sb:0_tb:0
14972,SL,2015-06-14,467143,83.5,4.0,R,MIL,0,0,1,1,8,150614_155056,650.0,5,0,4,Standard,Strategic,0,0_2,fb:1_sb:0_tb:0
14973,CH,2015-06-14,467143,82.2,4.0,R,MIL,0,0,1,1,8,150614_155022,1271.0,4,0,4,Standard,Strategic,0,0_2,fb:1_sb:0_tb:0
14974,FF,2015-06-14,467143,96.4,2.0,R,MIL,0,0,1,1,8,150614_154950,2525.0,3,0,4,Standard,Strategic,0,0_2,fb:1_sb:0_tb:0
14975,FF,2015-06-14,467143,94.7,4.0,R,MIL,0,0,1,1,8,150614_154919,2358.0,2,0,4,Standard,Standard,0,0_1,fb:1_sb:0_tb:0
14976,SL,2015-06-14,467143,85.6,2.0,R,MIL,0,0,1,1,8,150614_154852,,1,0,4,Standard,Standard,0,0_0,fb:1_sb:0_tb:0
14977,CU,2015-06-14,571697,79.9,11.0,L,MIL,0,0,0,1,8,150614_154815,805.0,9,0,4,Standard,Strategic,0,3_2,fb:0_sb:0_tb:0
14978,FF,2015-06-14,571697,94.5,11.0,L,MIL,0,0,0,1,8,150614_154750,2411.0,8,0,4,Standard,Strategic,0,3_2,fb:0_sb:0_tb:0
14979,CH,2015-06-14,571697,85.5,11.0,L,MIL,0,0,0,1,8,150614_154725,1481.0,7,0,4,Standard,Strategic,0,3_2,fb:0_sb:0_tb:0
14980,FF,2015-06-14,571697,94.5,1.0,L,MIL,0,0,0,1,8,150614_154702,2501.0,6,0,4,Standard,Strategic,0,3_2,fb:0_sb:0_tb:0
14981,FF,2015-06-14,571697,94.1,11.0,L,MIL,0,0,0,1,8,150614_154642,2523.0,5,0,4,Standard,Strategic,0,3_1,fb:0_sb:0_tb:0
14982,CH,2015-06-14,571697,84.0,11.0,L,MIL,0,0,0,1,8,150614_154624,1368.0,4,0,4,Standard,Strategic,0,2_1,fb:0_sb:0_tb:0
14983,FF,2015-06-14,571697,95.1,13.0,L,MIL,0,0,0,1,8,150614_154604,2518.0,3,0,4,Standard,Strategic,0,1_1,fb:0_sb:0_tb:0
14984,CU,2015-06-14,571697,79.3,11.0,L,MIL,0,0,0,1,8,150614_154548,1275.0,2,0,4,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
14985,FF,2015-06-14,571697,94.1,5.0,L,MIL,0,0,0,1,8,150614_154530,2456.0,1,0,4,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
14986,SL,2015-06-14,516416,86.6,9.0,R,MIL,0,0,0,0,8,150614_154452,2501.0,6,0,4,Standard,Strategic,0,3_2,fb:0_sb:0_tb:0
14987,CH,2015-06-14,516416,84.4,11.0,R,MIL,0,0,0,0,8,150614_154433,1404.0,5,0,4,Standard,Strategic,0,2_2,fb:0_sb:0_tb:0
14988,FF,2015-06-14,516416,94.5,11.0,R,MIL,0,0,0,0,8,150614_154402,2592.0,4,0,4,Standard,Standard,0,2_1,fb:0_sb:0_tb:0
14989,FF,2015-06-14,516416,93.4,4.0,R,MIL,0,0,0,0,8,150614_154340,2661.0,3,0,4,Standard,Standard,0,2_0,fb:0_sb:0_tb:0
14990,FF,2015-06-14,516416,94.9,14.0,R,MIL,0,0,0,0,8,150614_154325,2707.0,2,0,4,Standard,Standard,0,1_0,fb:0_sb:0_tb:0
14991,FF,2015-06-14,516416,95.1,14.0,R,MIL,0,0,0,0,8,150614_154309,2632.0,1,0,4,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
14992,CH,2015-06-14,452252,85.2,13.0,L,MIL,0,0,1,2,7,150614_153134,1593.0,6,0,4,Standard,Strategic,0,1_2,fb:1_sb:0_tb:0
14993,FF,2015-06-14,452252,96.5,4.0,L,MIL,0,0,1,2,7,150614_153055,2412.0,5,0,4,Standard,Strategic,0,1_2,fb:1_sb:0_tb:0
14994,FF,2015-06-14,452252,96.7,4.0,L,MIL,0,0,1,2,7,150614_153023,2478.0,4,0,4,Standard,Standard,0,1_2,fb:1_sb:0_tb:0
14995,CH,2015-06-14,452252,86.0,1.0,L,MIL,0,0,1,2,7,150614_152956,750.0,3,0,4,Standard,Standard,0,1_1,fb:1_sb:0_tb:0
14996,FF,2015-06-14,452252,95.2,13.0,L,MIL,0,0,1,2,7,150614_152934,2429.0,2,0,4,Standard,Standard,0,1_0,fb:1_sb:0_tb:0
14997,FF,2015-06-14,452252,94.3,11.0,L,MIL,0,0,1,2,7,150614_152912,2492.0,1,0,4,Standard,Standard,0,0_0,fb:1_sb:0_tb:0
14998,FF,2015-06-14,460075,95.1,2.0,R,MIL,0,0,1,1,7,150614_152819,2548.0,3,0,4,Standard,Standard,0,2_0,fb:1_sb:0_tb:0
14999,SL,2015-06-14,460075,86.7,14.0,R,MIL,0,0,1,1,7,150614_152751,2440.0,2,0,4,Standard,Standard,0,1_0,fb:1_sb:0_tb:0
15000,FF,2015-06-14,460075,95.4,6.0,R,MIL,0,0,1,1,7,150614_152729,2407.0,1,0,4,Standard,Standard,0,0_0,fb:1_sb:0_tb:0
15001,FF,2015-06-14,467827,95.2,4.0,L,MIL,0,0,1,0,7,150614_152642,2451.0,1,0,4,Standard,Strategic,0,0_0,fb:1_sb:0_tb:0
15002,FF,2015-06-14,460576,96.6,13.0,R,MIL,0,0,0,0,7,150614_152552,2486.0,3,0,4,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
15003,FF,2015-06-14,460576,96.0,4.0,R,MIL,0,0,0,0,7,150614_152531,2527.0,2,0,4,Standard,Standard,0,1_0,fb:0_sb:0_tb:0
15004,SL,2015-06-14,460576,87.6,14.0,R,MIL,0,0,0,0,7,150614_152516,2526.0,1,0,4,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
15005,FF,2015-06-14,451089,97.4,11.0,L,MIL,0,0,0,2,6,150614_150702,2458.0,4,0,2,Standard,Strategic,0,1_2,fb:0_sb:0_tb:0
15006,FF,2015-06-14,451089,98.0,11.0,L,MIL,0,0,0,2,6,150614_150642,2576.0,3,0,2,Standard,Strategic,0,0_2,fb:0_sb:0_tb:0
15007,FF,2015-06-14,451089,96.8,1.0,L,MIL,0,0,0,2,6,150614_150624,2523.0,2,0,2,Standard,Strategic,0,0_1,fb:0_sb:0_tb:0
15008,FF,2015-06-14,451089,95.0,11.0,L,MIL,0,0,0,2,6,150614_150609,2556.0,1,0,2,Standard,Strategic,0,0_0,fb:0_sb:0_tb:0
15009,SL,2015-06-14,455117,87.4,14.0,R,MIL,0,0,0,1,6,150614_150532,868.0,6,0,2,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
15010,SL,2015-06-14,455117,87.0,14.0,R,MIL,0,0,0,1,6,150614_150509,753.0,5,0,2,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
15011,FF,2015-06-14,455117,96.2,11.0,R,MIL,0,0,0,1,6,150614_150452,2542.0,4,0,2,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
15012,FF,2015-06-14,455117,98.1,3.0,R,MIL,0,0,0,1,6,150614_150406,1002.0,3,0,2,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
15013,FF,2015-06-14,455117,96.2,5.0,R,MIL,0,0,0,1,6,150614_150340,2533.0,2,0,2,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
15014,SL,2015-06-14,455117,86.2,2.0,R,MIL,0,0,0,1,6,150614_150322,1142.0,1,0,2,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
15015,SL,2015-06-14,467143,85.7,14.0,R,MIL,0,0,0,0,6,150614_150247,901.0,4,0,2,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
15016,FF,2015-06-14,467143,95.9,14.0,R,MIL,0,0,0,0,6,150614_150226,2456.0,3,0,2,Standard,Standard,0,1_1,fb:0_sb:0_tb:0
15017,FF,2015-06-14,467143,95.9,9.0,R,MIL,0,0,0,0,6,150614_150209,2522.0,2,0,2,Standard,Standard,0,1_0,fb:0_sb:0_tb:0
15018,SL,2015-06-14,467143,84.6,14.0,R,MIL,0,0,0,0,6,150614_150153,2673.0,1,0,2,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
15019,FF,2015-06-14,571697,96.3,12.0,L,MIL,0,0,0,2,5,150614_145249,2538.0,3,0,2,Standard,Strategic,0,1_1,fb:0_sb:0_tb:0
15020,CH,2015-06-14,571697,86.5,14.0,L,MIL,0,0,0,2,5,150614_145229,1587.0,2,0,2,Standard,Strategic,0,0_1,fb:0_sb:0_tb:0
15021,FF,2015-06-14,571697,94.9,2.0,L,MIL,0,0,0,2,5,150614_145205,2406.0,1,0,2,Strategic,Strategic,0,0_0,fb:0_sb:0_tb:0
15022,SL,2015-06-14,516416,84.0,14.0,R,MIL,0,0,0,1,5,150614_145131,695.0,3,0,2,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
15023,FF,2015-06-14,516416,95.6,3.0,R,MIL,0,0,0,1,5,150614_145112,2457.0,2,0,2,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
